ARTWORK,DATE,SOURCE TITLE,SOURCE IMAGE
"<src: https://static.jojowiki.com/images/thumb/e/e6/latest/20210526184016/Vol2_cover_art.jpg/404px-Vol2_cover_art.jpg?20210526184016
alt: File:Vol2 cover art.jpg>
<src: https://static.jojowiki.com/images/thumb/2/2e/latest/20200116204815/JonathanMPclean.jpg/415px-JonathanMPclean.jpg?20200116204815
alt: File:JonathanMPclean.jpg>
","June 8, 1987",Weekly Shonen Jump 1987 Issue #26 (Catchphrase Grand Prix),"<src: https://static.jojowiki.com/images/thumb/8/85/latest/20220502190912/CatchphraseGrandPrix.jpg/329px-CatchphraseGrandPrix.jpg?20220502190912
alt: File:CatchphraseGrandPrix.jpg>
"
"<src: https://static.jojowiki.com/images/e/e0/latest/20210328205358/WSJ_-32_1987_JonathanCover-illus_1.png?20210328205358
alt: File:WSJ -32 1987 JonathanCover-illus 1.png>
<src: https://static.jojowiki.com/images/8/80/latest/20210328205358/WSJ_-32_1987_JonathanCover-illus_2.png?20210328205358
alt: File:WSJ -32 1987 JonathanCover-illus 2.png>
","July 20, 1987",Weekly Shonen Jump 1987 Issue #32 (Cover),"<src: https://static.jojowiki.com/images/thumb/c/ca/latest/20200508043236/Weekly_Jump_July_20%2C_1987.png/418px-Weekly_Jump_July_20%2C_1987.png?20200508043236
alt: File:Weekly Jump July 20, 1987.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/fe/latest/20200116204845/JumpComics1Spine.png/441px-JumpComics1Spine.png?20200116204845
alt: File:JumpComics1Spine.png>
","August 10, 1987",Jump Comics Volume 1 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/b/b8/latest/20200116204923/JumpComics2Back.png/336px-JumpComics2Back.png?20200116204923
alt: File:JumpComics2Back.png>
","January 8, 1988",Jump Comics Volume 2 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/5/5c/latest/20210110094046/WSJ1988No5C-2.png?20210110094046
alt: File:WSJ1988No5C-2.png>
<src: https://static.jojowiki.com/images/8/8b/latest/20210110094047/WSJ1988No5C.png?20210110094047
alt: File:WSJ1988No5C.png>
","January 15, 1988",Weekly Shonen Jump 1988 Issue #5 (Cover),"<src: https://static.jojowiki.com/images/thumb/9/9e/latest/20200508043551/Weekly_Jump_Jan_15%2C_1988.png/419px-Weekly_Jump_Jan_15%2C_1988.png?20200508043551
alt: File:Weekly Jump Jan 15, 1988.png>
"
"<src: https://static.jojowiki.com/images/thumb/3/3a/latest/20200114130313/JosephWSJ1988No9.png/448px-JosephWSJ1988No9.png?20200114130313
alt: File:JosephWSJ1988No9.png>
","February 8, 1988",Weekly Shonen Jump 1988 Issue #9 (Cover),"<src: https://static.jojowiki.com/images/thumb/1/1a/latest/20230107212238/Weekly_Jump_Feb_8%2C_1988.png/422px-Weekly_Jump_Feb_8%2C_1988.png?20230107212238
alt: File:Weekly Jump Feb 8, 1988.png>
"
"<src: https://static.jojowiki.com/images/thumb/d/dc/latest/20191015214311/JosephWSJ1998No9.png/800px-JosephWSJ1998No9.png?20191015214311
alt: File:JosephWSJ1998No9.png>
","February 8, 1988",Weekly Shonen Jump 1988 Issue #9 (Title Page),"<src: https://static.jojowiki.com/images/thumb/9/93/latest/20230108222935/Chapter_57_Magazine_cover_B.jpg/800px-Chapter_57_Magazine_cover_B.jpg?20230108222935
alt: File:Chapter 57 Magazine cover B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/22/latest/20220526052123/Chapter_57_Cover_B_JoJonium.jpg/418px-Chapter_57_Cover_B_JoJonium.jpg?20220526052123
alt: File:Chapter 57 Cover B JoJonium.jpg>
","February 8, 1988",Weekly Shonen Jump 1988 Issue #9 (Color Page),"<src: https://static.jojowiki.com/images/thumb/7/74/latest/20230106210606/Chapter_57_Magazine_cover_A.jpg/400px-Chapter_57_Magazine_cover_A.jpg?20230106210606
alt: File:Chapter 57 Magazine cover A.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/f/f0/latest/20221127172526/JumpComics10C2.png/702px-JumpComics10C2.png?20221127172526
alt: File:JumpComics10C2.png>
","March 7, 1988",Weekly Shonen Jump 1988 Issue #13 (Cover),"<src: https://static.jojowiki.com/images/thumb/e/ee/latest/20200509220744/Weekly_Jump_Mar_7%2C_1988.png/412px-Weekly_Jump_Mar_7%2C_1988.png?20200509220744
alt: File:Weekly Jump Mar 7, 1988.png>
"
"<src: https://static.jojowiki.com/images/thumb/c/cd/latest/20221127173916/Joseph_WSJ_1988_13.png/417px-Joseph_WSJ_1988_13.png?20221127173916
alt: File:Joseph WSJ 1988 13.png>
","March 7, 1988",Weekly Shonen Jump 1988 Issue #13 (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/b/b9/latest/20221127173923/WSJ_1988_13_Jump_Heroes.png/450px-WSJ_1988_13_Jump_Heroes.png?20221127173923
alt: File:WSJ 1988 13 Jump Heroes.png>
<src: https://static.jojowiki.com/images/thumb/e/ee/latest/20200509220744/Weekly_Jump_Mar_7%2C_1988.png/412px-Weekly_Jump_Mar_7%2C_1988.png?20200509220744
alt: File:Weekly Jump Mar 7, 1988.png>
"
"<src: https://static.jojowiki.com/images/thumb/6/6d/latest/20201220224236/JumpComics3clean.jpg/422px-JumpComics3clean.jpg?20201220224236
alt: File:JumpComics3clean.jpg>
","April 8, 1988",Jump Comics Volume 3 (Cover),"<src: https://static.jojowiki.com/images/thumb/d/d4/latest/20220701223414/Volume_3.jpg/382px-Volume_3.jpg?20220701223414
alt: File:Volume 3.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/3/3d/latest/20200116204954/JumpComics3Spine.png/287px-JumpComics3Spine.png?20200116204954
alt: File:JumpComics3Spine.png>
","April 8, 1988",Jump Comics Volume 3 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/2/21/latest/20210526185112/Vol4_cover_art.png/405px-Vol4_cover_art.png?20210526185112
alt: File:Vol4 cover art.png>
<src: https://static.jojowiki.com/images/thumb/3/38/latest/20230220090541/Jonathanjoestarclean.png/423px-Jonathanjoestarclean.png?20230220090541
alt: File:Jonathanjoestarclean.png>
","June 10, 1988",Jump Comics Volume 4 (Cover),"<src: https://static.jojowiki.com/images/thumb/e/e0/latest/20191015215852/Volume_4.jpg/380px-Volume_4.jpg?20191015215852
alt: File:Volume 4.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/c2/latest/20200116205038/JumpComics4Spine.png/487px-JumpComics4Spine.png?20200116205038
alt: File:JumpComics4Spine.png>
","June 10, 1988",Jump Comics Volume 4 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/1/1d/latest/20191015213258/JumpComics11C2.png/585px-JumpComics11C2.png?20191015213258
alt: File:JumpComics11C2.png>
","July 18, 1988",Weekly Shonen Jump 1988 Issue #32 (Cover),"<src: https://static.jojowiki.com/images/thumb/c/c8/latest/20200510191254/Weekly_Jump_July_18%2C_1988_20th_Anniversary.png/416px-Weekly_Jump_July_18%2C_1988_20th_Anniversary.png?20200510191254
alt: File:Weekly Jump July 18, 1988 20th Anniversary.png>
"
"<src: https://static.jojowiki.com/images/thumb/2/2f/latest/20200116205544/JosephJoestarPose.png/508px-JosephJoestarPose.png?20200116205544
alt: File:JosephJoestarPose.png>
","July 25, 1988",Weekly Shonen Jump 1988 Issue #33 (Cover),"<src: https://static.jojowiki.com/images/thumb/8/8f/latest/20230107210648/Weekly_Jump_July_25%2C_1988.png/422px-Weekly_Jump_July_25%2C_1988.png?20230107210648
alt: File:Weekly Jump July 25, 1988.png>
"
"<src: https://static.jojowiki.com/images/thumb/3/3c/latest/20220104224539/Chapter_81_JoJonium.png/418px-Chapter_81_JoJonium.png?20220104224539
alt: File:Chapter 81 JoJonium.png>
","July 25, 1988",Weekly Shonen Jump 1988 Issue #33 (Color Page),"<src: https://static.jojowiki.com/images/thumb/1/17/latest/20230108002044/Chapter_81_Magazine_Cover_A.png/413px-Chapter_81_Magazine_Cover_A.png?20230108002044
alt: File:Chapter 81 Magazine Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/0/0e/latest/20200116060112/WSJ1988No33D.png/458px-WSJ1988No33D.png?20200116060112
alt: File:WSJ1988No33D.png>
","July 25, 1988",Weekly Shonen Jump 1988 Issue #33 (Title Page),"<src: https://static.jojowiki.com/images/thumb/9/9d/latest/20230108211204/Chapter_81_Magazine_Cover_B.jpg/449px-Chapter_81_Magazine_Cover_B.jpg?20230108211204
alt: File:Chapter 81 Magazine Cover B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/6/61/latest/20221110202016/Araki_Taro-kun.png/387px-Araki_Taro-kun.png?20221110202016
alt: File:Araki Taro-kun.png>
","August 10, 1988",Kenritsu Umisora Koko Yakyu Buin Yamashita Taro-kun Volume 5 - Afterword(Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/2/25/latest/20230303232336/Araki_taro-kun.jpg/768px-Araki_taro-kun.jpg?20230303232336
alt: File:Araki taro-kun.jpg>
<src: https://static.jojowiki.com/images/thumb/c/c6/latest/20221102030519/Taro-kun_Volume_5.jpg/380px-Taro-kun_Volume_5.jpg?20221102030519
alt: File:Taro-kun Volume 5.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/ee/latest/20191015214032/JumpComics5.png/419px-JumpComics5.png?20191015214032
alt: File:JumpComics5.png>
","August 10, 1988",Jump Comics Volume 5 (Cover),"<src: https://static.jojowiki.com/images/thumb/1/15/latest/20191015220014/Volume_5.jpg/380px-Volume_5.jpg?20191015220014
alt: File:Volume 5.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/6/62/latest/20191015214541/JumpComics5Spine.png/412px-JumpComics5Spine.png?20191015214541
alt: File:JumpComics5Spine.png>
","August 10, 1988",Jump Comics Volume 5 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/5/56/latest/20220104224723/Chapter_90_JoJonium.png/418px-Chapter_90_JoJonium.png?20220104224723
alt: File:Chapter 90 JoJonium.png>
","September 26, 1988",Weekly Shonen Jump 1988 Issue #42 (Color Page),"<src: https://static.jojowiki.com/images/thumb/9/9a/latest/20230108000833/Chapter_90_Magazine_Cover_A.png/414px-Chapter_90_Magazine_Cover_A.png?20230108000833
alt: File:Chapter 90 Magazine Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/3/35/latest/20200116212125/WSJ1988No42clean.jpg/766px-WSJ1988No42clean.jpg?20200116212125
alt: File:WSJ1988No42clean.jpg>
","September 26, 1988",Weekly Shonen Jump 1988 Issue #42 (Title Page),"<src: https://static.jojowiki.com/images/thumb/c/ca/latest/20230218181736/Chapter_90_Magazine_Cover_B.jpg/800px-Chapter_90_Magazine_Cover_B.jpg?20230218181736
alt: File:Chapter 90 Magazine Cover B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/9/95/latest/20191015214053/JumpComics6Spine.png/342px-JumpComics6Spine.png?20191015214053
alt: File:JumpComics6Spine.png>
","October 7, 1988",Jump Comics Volume 6 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/5/56/latest/20220402213532/Asahi_Shimbun_1988_Drawing.png?20220402213532
alt: File:Asahi Shimbun 1988 Drawing.png>
","December 1, 1988",Asahi Shimbun 1988 (12/1/1988) Morning EditionWorld Design Exhibition 1989 Advertisement (Original Illustration),"<src: https://static.jojowiki.com/images/thumb/1/1c/latest/20220402213532/World_Design_Exhibition_1989_Advertisement.png/447px-World_Design_Exhibition_1989_Advertisement.png?20220402213532
alt: File:World Design Exhibition 1989 Advertisement.png>
"
"<src: https://static.jojowiki.com/images/thumb/5/5b/latest/20191015220135/JumpComics7Spine.png/384px-JumpComics7Spine.png?20191015220135
alt: File:JumpComics7Spine.png>
","December 6, 1988",Jump Comics Volume 7 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/d/df/latest/20200116210928/WSJ1988No53C.jpg/440px-WSJ1988No53C.jpg?20200116210928
alt: File:WSJ1988No53C.jpg>
","December 12, 1988",Weekly Shonen Jump 1988 Issue #53 (Cover),"<src: https://static.jojowiki.com/images/thumb/6/6d/latest/20230107191119/Weekly_Jump_Dec_12%2C_1988.png/421px-Weekly_Jump_Dec_12%2C_1988.png?20230107191119
alt: File:Weekly Jump Dec 12, 1988.png>
"
"<src: https://static.jojowiki.com/images/d/d5/latest/20191015213843/NoPicAvailable.png?20191015213843
alt: File:NoPicAvailable.png>
",1988,Esidisi illustration for Reki Taki(Autograph)[7],"<src: https://static.jojowiki.com/images/d/d5/latest/20191015213843/NoPicAvailable.png?20191015213843
alt: File:NoPicAvailable.png>
"
"<src: https://static.jojowiki.com/images/8/86/latest/20230714031114/JosephNewYears1989.png?20230714031114
alt: File:JosephNewYears1989.png>
","January 1, 1989",Hirohiko Araki - New Years Postcard,"<src: https://static.jojowiki.com/images/thumb/d/d6/latest/20230714031114/Araki_NY_Postcard_1989.jpg/450px-Araki_NY_Postcard_1989.jpg?20230714031114
alt: File:Araki NY Postcard 1989.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/dd/latest/20200116060158/JosephWSJWinterSpecial.png/800px-JosephWSJWinterSpecial.png?20200116060158
alt: File:JosephWSJWinterSpecial.png>
","January 4, 1989",Weekly Shonen Jump 1989 Winter Special (Poster),"<src: https://static.jojowiki.com/images/thumb/2/28/latest/20211102063743/WSJ_Winter_Special_1989_Pin_up.png/800px-WSJ_Winter_Special_1989_Pin_up.png?20211102063743
alt: File:WSJ Winter Special 1989 Pin up.png>
<src: https://static.jojowiki.com/images/thumb/d/dd/latest/20200508043041/Weekly_Jump_1989_WinterSpecial.png/417px-Weekly_Jump_1989_WinterSpecial.png?20200508043041
alt: File:Weekly Jump 1989 WinterSpecial.png>
"
"<src: https://static.jojowiki.com/images/thumb/7/75/latest/20191015220035/JumpComics12C2.png/264px-JumpComics12C2.png?20191015220035
alt: File:JumpComics12C2.png>
","January 15, 1989",Weekly Shonen Jump 1989 Issue #3/4 (Cover),"<src: https://static.jojowiki.com/images/thumb/2/2a/latest/20200504185458/WeeklyJumpJanuary15_1989.png/422px-WeeklyJumpJanuary15_1989.png?20200504185458
alt: File:WeeklyJumpJanuary15 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/2/2f/latest/20220104224823/Chapter_105_JoJonium.png/418px-Chapter_105_JoJonium.png?20220104224823
alt: File:Chapter 105 JoJonium.png>
","January 29, 1989",Weekly Shonen Jump 1989 Issue #7 (Color Page),"<src: https://static.jojowiki.com/images/thumb/4/42/latest/20230107235035/Chapter_105_Magazine_cover_A.jpg/415px-Chapter_105_Magazine_cover_A.jpg?20230107235035
alt: File:Chapter 105 Magazine cover A.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/56/latest/20191015215206/WSJNo7Joseph.png/800px-WSJNo7Joseph.png?20191015215206
alt: File:WSJNo7Joseph.png>
","January 29, 1989",Weekly Shonen Jump 1989 Issue #7 (Title Page),"<src: https://static.jojowiki.com/images/thumb/e/ed/latest/20230108215756/Chapter_105_Magazine_cover_B.jpg/800px-Chapter_105_Magazine_cover_B.jpg?20230108215756
alt: File:Chapter 105 Magazine cover B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/c5/latest/20200606075014/JumpComics8.png/424px-JumpComics8.png?20200606075014
alt: File:JumpComics8.png>
","February 10, 1989",Jump Comics Volume 8 (Cover),"<src: https://static.jojowiki.com/images/thumb/c/c1/latest/20191015215450/Volume_8.jpg/380px-Volume_8.jpg?20191015215450
alt: File:Volume 8.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/22/latest/20191015214743/JumpComics9C2.png/681px-JumpComics9C2.png?20191015214743
alt: File:JumpComics9C2.png>
","March 13, 1989",Weekly Shonen Jump 1989 Issue #13 (Cover),"<src: https://static.jojowiki.com/images/thumb/4/44/latest/20200510013035/Weekly_Jump_Mar_13%2C_1989.png/423px-Weekly_Jump_Mar_13%2C_1989.png?20200510013035
alt: File:Weekly Jump Mar 13, 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/e/eb/latest/20220104224956/Chapter_115_JoJonium.png/418px-Chapter_115_JoJonium.png?20220104224956
alt: File:Chapter 115 JoJonium.png>
","April 10, 1989",Weekly Shonen Jump 1989 Issue #17 (Color Page),"<src: https://static.jojowiki.com/images/thumb/2/26/latest/20221103020746/Chapter_115_Magazine_Cover_A.png/396px-Chapter_115_Magazine_Cover_A.png?20221103020746
alt: File:Chapter 115 Magazine Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/b/b7/latest/20200117051120/JotaroWSJ1989No17Clean.jpg/800px-JotaroWSJ1989No17Clean.jpg?20200117051120
alt: File:JotaroWSJ1989No17Clean.jpg>
","April 10, 1989",Weekly Shonen Jump 1989 Issue #17 (Title Page),"<src: https://static.jojowiki.com/images/thumb/6/60/latest/20221103223433/Chapter_115_Magazine_Cover_B.png/796px-Chapter_115_Magazine_Cover_B.png?20221103223433
alt: File:Chapter 115 Magazine Cover B.png>
"
"<src: https://static.jojowiki.com/images/thumb/2/2f/latest/20191015215849/JumpComics9SPine.png/507px-JumpComics9SPine.png?20191015215849
alt: File:JumpComics9SPine.png>
","April 10, 1989",Jump Comics Volume 9 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/a/ac/latest/20200116212924/WSJ1989No20C.png/437px-WSJ1989No20C.png?20200116212924
alt: File:WSJ1989No20C.png>
","May 1, 1989",Weekly Shonen Jump 1989 Issue #20 (Cover),"<src: https://static.jojowiki.com/images/thumb/0/02/latest/20221101222309/Weekly_Jump_May_1%2C_1989.png/420px-Weekly_Jump_May_1%2C_1989.png?20221101222309
alt: File:Weekly Jump May 1, 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/6/61/latest/20191015215830/JosephPart3Full.jpg/353px-JosephPart3Full.jpg?20191015215830
alt: File:JosephPart3Full.jpg>
","May 1, 1989",Weekly Shonen Jump 1989 Issue #20 (Cover),"<src: https://static.jojowiki.com/images/thumb/0/02/latest/20221101222309/Weekly_Jump_May_1%2C_1989.png/420px-Weekly_Jump_May_1%2C_1989.png?20221101222309
alt: File:Weekly Jump May 1, 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/f0/latest/20230220090316/JotaroVol13.png/423px-JotaroVol13.png?20230220090316
alt: File:JotaroVol13.png>
","May 22, 1989",Weekly Shonen Jump 1989 Issue #23 (Catchphrase Grand Prix),"<src: https://static.jojowiki.com/images/7/73/latest/20191015213538/WSJ1989No23Catch.jpg?20191015213538
alt: File:WSJ1989No23Catch.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/9/92/latest/20230628013600/ArakiAutograph1989-Jotaro.png/800px-ArakiAutograph1989-Jotaro.png?20230628013600
alt: File:ArakiAutograph1989-Jotaro.png>
",Spring 1989,Jotaro Illustration (Autograph),"<src: https://static.jojowiki.com/images/thumb/9/90/latest/20230628013601/Spring_89_Jotaro_Autograph.jpg/800px-Spring_89_Jotaro_Autograph.jpg?20230628013601
alt: File:Spring 89 Jotaro Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/d3/latest/20200606075016/JumpComics10.png/419px-JumpComics10.png?20200606075016
alt: File:JumpComics10.png>
","June 9, 1989",Jump Comics Volume 10 (Cover),"<src: https://static.jojowiki.com/images/thumb/8/8b/latest/20191015215519/Volume_10.jpg/374px-Volume_10.jpg?20191015215519
alt: File:Volume 10.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/05/latest/20210414033400/JumpComics10Spine.png/627px-JumpComics10Spine.png?20210414033400
alt: File:JumpComics10Spine.png>
","June 9, 1989",Jump Comics Volume 10 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/5/5e/latest/20191015215048/WSJ1989No31C.png/404px-WSJ1989No31C.png?20191015215048
alt: File:WSJ1989No31C.png>
","July 17, 1989",Weekly Shonen Jump 1989 Issue #31 (Cover),"<src: https://static.jojowiki.com/images/thumb/b/be/latest/20200510015548/Weekly_Jump_Jul_17%2C_1989.png/419px-Weekly_Jump_Jul_17%2C_1989.png?20200510015548
alt: File:Weekly Jump Jul 17, 1989.png>
"
"<src: https://static.jojowiki.com/images/e/ed/latest/20220526073828/WSJ_Issue_31_1989_Jotaro.png?20220526073828
alt: File:WSJ Issue 31 1989 Jotaro.png>
","July 17, 1989",Weekly Shonen Jump 1989 Issue #31 (Cover),"<src: https://static.jojowiki.com/images/thumb/b/be/latest/20200510015548/Weekly_Jump_Jul_17%2C_1989.png/419px-Weekly_Jump_Jul_17%2C_1989.png?20200510015548
alt: File:Weekly Jump Jul 17, 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/b/b8/latest/20191015213944/JumpComics11Spine.png/507px-JumpComics11Spine.png?20191015213944
alt: File:JumpComics11Spine.png>
","August 10, 1989",Jump Comics Volume 11 (Spine Illustration),"<src: https://static.jojowiki.com/images/3/32/latest/20191017210545/JoJoVolume1-12Spine.png?20191017210545
alt: File:JoJoVolume1-12Spine.png>
"
"<src: https://static.jojowiki.com/images/thumb/c/cf/latest/20200116052216/WSJ1989No36_Jotaro.jpg/259px-WSJ1989No36_Jotaro.jpg?20200116052216
alt: File:WSJ1989No36 Jotaro.jpg>
","August 21, 1989",Weekly Shonen Jump 1989 Issue #36 (Cover),"<src: https://static.jojowiki.com/images/thumb/f/f7/latest/20221101223931/Weekly_Jump_Aug_21%2C_1989.png/417px-Weekly_Jump_Aug_21%2C_1989.png?20221101223931
alt: File:Weekly Jump Aug 21, 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/c/cb/latest/20200116052218/WSJ1989No36.png/800px-WSJ1989No36.png?20200116052218
alt: File:WSJ1989No36.png>
","August 21, 1989",Weekly Shonen Jump 1989 Issue #36 (Cover),"<src: https://static.jojowiki.com/images/thumb/f/f7/latest/20221101223931/Weekly_Jump_Aug_21%2C_1989.png/417px-Weekly_Jump_Aug_21%2C_1989.png?20221101223931
alt: File:Weekly Jump Aug 21, 1989.png>
"
"<src: https://static.jojowiki.com/images/thumb/d/d4/latest/20191015215709/WSJ1989No36Summer.png/459px-WSJ1989No36Summer.png?20191015215709
alt: File:WSJ1989No36Summer.png>
","August 21, 1989",Weekly Shonen Jump 1989 Issue #36Jump Summer Festival (Illustration),"<src: https://static.jojowiki.com/images/thumb/c/cc/latest/20191015220012/JumpSummerFestival.jpg/800px-JumpSummerFestival.jpg?20191015220012
alt: File:JumpSummerFestival.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/7b/latest/20220104224946/Chapter_136_JoJonium.png/418px-Chapter_136_JoJonium.png?20220104224946
alt: File:Chapter 136 JoJonium.png>
","September 4, 1989",Weekly Shonen Jump 1989 Issue #38 (Color Page),"<src: https://static.jojowiki.com/images/thumb/d/d5/latest/20210612045934/Chapter_136_Magazine_Cover_A.png/403px-Chapter_136_Magazine_Cover_A.png?20210612045934
alt: File:Chapter 136 Magazine Cover A.png>
"
